minute,gpu0_used_mib,gpu1_used_mib,gpu0_util_pct,gpu1_util_pct,cgroup_anon_bytes,matched_total_rss_kib,env_rss_kib,rollout_rss_kib,cgroup_current_bytes,cgroup_file_bytes
117.74871794871795,17171,17254,7.6923076923076925,19.846153846153847,44302249984,49029324,23227232,11234764,252437442560,205737644032
118.24102564102564,17171,17254,52.15384615384615,57.23076923076923,44131377152,49031804,23094680,11234816,252267216896,205737984000
118.73333333333333,17171,17254,26.923076923076923,10.384615384615385,44132544512,49033788,23094644,11234820,252266049536,205737992192
119.2452380952381,15817,15899,10.357142857142858,5.571428571428571,43937300480,49219656,23265644,11234824,252065112064,205738450944
119.7551282051282,15385,15376,28.615384615384617,4.076923076923077,43464429568,48379992,22425776,11234804,251599740928,205738463232
120.2474358974359,15385,15374,7.538461538461538,7.0,44326060032,49220700,23266176,11234832,252670705664,205946609664
120.7397435897436,17425,17508,44.23076923076923,32.46153846153846,44290875392,49186920,23240140,11234852,252647018496,205946617856
121.23076923076923,17425,17508,14.0,52.61538461538461,44311957504,49192904,23240120,11234852,252669571072,205946953728
121.74404761904762,15987,16070,6.428571428571429,11.142857142857142,43882008576,49195476,23065308,11234904,252226080768,205947006976
122.25641025641025,17171,17254,25.846153846153847,52.07692307692308,43990016000,48895452,22941464,11234912,252345032704,205947342848
122.74871794871795,17171,17254,17.0,19.53846153846154,43985031168,48890844,22941436,11234904,252339322880,205947351040
123.24358974358975,17171,17254,7.153846153846154,6.615384615384615,43990597632,48896704,22934396,11234928,252346056704,205947863040
123.73461538461538,17171,17254,46.69230769230769,26.615384615384617,43993751552,48898752,22934488,11234992,252349943808,205947871232
124.22564102564102,17171,17254,28.153846153846153,28.153846153846153,43993591808,48898756,22934468,11234996,252345958400,205948215296
124.74047619047619,17171,17254,20.5,9.714285714285714,43987456000,49012680,22938612,11234976,252342976512,205948248064
125.2474358974359,17171,17254,38.0,17.46153846153846,43988107264,48894320,22938724,11235008,252345876480,205948604416
125.73846153846154,17171,15899,41.69230769230769,8.846153846153847,43592011776,48507724,22551932,11234948,251949617152,205948612608
126.23333333333333,17171,17254,15.23076923076923,19.153846153846153,44333277184,49230528,23263396,11235008,252687228928,205948981248
126.74166666666666,17171,17254,39.785714285714285,82.85714285714286,44239204352,49140580,23167288,11235008,252598460416,205948989440
127.25641025641025,15817,17254,18.46153846153846,10.538461538461538,43899293696,48808864,22837752,11235016,252256419840,205949517824
127.75384615384615,17171,17254,35.0,23.846153846153847,44290117632,49190684,23227384,11235024,252645744640,205949521920
128.24358974358975,17171,17254,22.0,69.3076923076923,43676119040,48589960,22623036,11235044,252034441216,205949865984
128.7397435897436,15817,15899,11.153846153846153,10.307692307692308,43472637952,48390628,22419936,11235104,251830882304,205949911040
129.23076923076923,17171,17254,38.23076923076923,47.07692307692308,44121686016,49232068,23206152,11235112,252481052672,205950230528
129.7404761904762,17171,17254,58.42857142857143,22.642857142857142,44123811840,49026808,23053116,11235088,252481912832,205950246912
130.25,15893,15976,8.0,8.384615384615385,43512410112,48430036,22452676,11235196,251871363072,205950701568
130.7448717948718,17171,17254,29.692307692307693,36.61538461538461,44296118272,49196652,23227568,11235192,252653002752,205950709760
131.23461538461538,17171,17254,8.615384615384615,26.615384615384617,44086857728,48991468,23020544,11235180,252445569024,205951107072
131.72820512820513,15987,16070,14.923076923076923,7.0,44305915904,49206860,23227564,11235200,252665131008,205951148032
132.2404761904762,17171,17254,29.428571428571427,55.785714285714285,44096786432,49001592,23021624,11235200,252455952384,205951504384
132.75,17171,17254,30.153846153846153,23.46153846153846,44095123456,49001904,23021660,11235200,252454952960,205951516672
133.2448717948718,17171,17254,3.5384615384615383,7.615384615384615,44366381056,49265160,23272992,11235184,252725104640,205951877120
133.73974358974357,17171,17254,31.692307692307693,0.46153846153846156,44178051072,49080072,23085696,11235184,252537831424,205951889408
134.23076923076923,17171,17254,10.153846153846153,55.61538461538461,44174946304,49077212,23085672,11235188,252534894592,205952368640
134.74404761904762,15919,15913,10.928571428571429,13.357142857142858,44323033088,48819304,23228020,11235204,252684521472,205952393216
135.2551282051282,15385,15376,27.384615384615383,52.69230769230769,43824136192,48736748,22734500,11235204,252182695936,205952737280
135.7474358974359,15385,15376,1.8461538461538463,13.384615384615385,44204646400,48871376,22870408,11235208,252557627392,206160035840
136.24358974358975,17169,17252,34.30769230769231,23.0,45612662784,50484008,24485632,11235176,254216695808,206179557376
136.73589743589744,17169,17252,28.76923076923077,31.46153846153846,45612343296,50483568,24485644,11235204,254217838592,206179565568
137.22692307692307,15919,15899,12.538461538461538,13.076923076923077,44941254656,49828564,23828056,11235176,253542572032,206179942400
137.7404761904762,17171,17254,39.785714285714285,56.214285714285715,45692956672,50562900,24572904,11235180,254299258880,206179954688
138.2474358974359,17171,17254,51.15384615384615,47.38461538461539,45695008768,50564712,24572912,11235208,254300037120,206180442112
138.74102564102563,15817,15899,11.076923076923077,8.076923076923077,44285722624,49188048,23191124,11235212,252886233088,206180478976
139.23333333333332,17171,17254,20.0,29.0,45650096128,50519728,24522052,11235212,254256353280,206180823040
139.74166666666667,17171,17254,22.785714285714285,34.92857142857143,45649494016,50520712,24522088,11235216,254254563328,206180831232
140.2551282051282,15987,16070,12.923076923076923,8.307692307692308,45093445632,49968908,23962688,11235212,253699035136,206181216256
140.74358974358975,17171,17254,24.153846153846153,35.30769230769231,45566361600,50441276,24444680,11235184,254170513408,206181216256
141.23461538461538,17171,17254,26.76923076923077,25.692307692307693,45568647168,50442128,24444684,11235216,254176137216,206181584896
141.7320512820513,15987,16070,6.538461538461538,8.692307692307692,45799346176,50667552,24667100,11235216,254404571136,206181634048
142.22564102564104,17171,17254,14.615384615384615,43.76923076923077,45784760320,50654696,24653804,11235232,254391803904,206182080512
142.7392857142857,17171,17254,37.42857142857143,26.071428571428573,45783592960,50652148,24653804,11235252,254390960128,206182084608
143.2551282051282,17171,17254,15.23076923076923,3.6923076923076925,45635280896,50579676,24498156,11235224,254242553856,206182457344
143.74358974358975,17171,17254,18.76923076923077,39.53846153846154,45637423104,50510088,24498320,11235260,254246973440,206182465536
144.23589743589744,17171,17254,16.692307692307693,24.384615384615383,45637386240,50509560,24498320,11235260,254244704256,206182813696
144.7294871794872,17171,17254,13.0,6.923076923076923,45767155712,50636508,24632072,11235264,254374731776,206182862848
145.23809523809524,17171,17254,53.642857142857146,63.857142857142854,45770383360,50640720,24632104,11235256,254379565056,206183333888
145.75,17171,17254,31.23076923076923,29.615384615384617,45770530816,50640856,24632100,11235240,254380933120,206183346176
146.24358974358975,17171,17254,5.461538461538462,25.307692307692307,45704155136,50575400,24550212,11235264,254311522304,206183735296
146.73589743589744,17171,17254,33.23076923076923,33.69230769230769,45703544832,50574928,24550208,11235268,254313463808,206183747584
147.22564102564104,15817,17254,8.23076923076923,10.384615384615385,45478400000,50355108,24330936,11235240,254084706304,206184116224
147.7404761904762,17171,17254,26.357142857142858,30.642857142857142,45779341312,50799296,24644692,11235268,254389477376,206184128512
148.25128205128206,17171,17254,39.30769230769231,11.538461538461538,45781266432,50650772,24630776,11235280,254389874688,206184464384
148.7448717948718,15817,15899,7.538461538461538,10.923076923076923,45042515968,49918756,23893188,11235280,253649072128,206184501248
149.23974358974357,17171,17254,30.692307692307693,18.846153846153847,45890965504,50757360,24733400,11235304,254502821888,206184996864
149.7294871794872,17171,17254,58.23076923076923,42.38461538461539,45729992704,50601696,24573336,11235268,254337941504,206185013248
150.24166666666665,15817,15899,9.428571428571429,9.357142857142858,45527756800,50824280,24655116,11235300,254138290176,206185353216
150.7551282051282,15385,15376,34.0,35.23076923076923,45098008576,49984908,23951640,11235304,253707886592,206185365504
151.2448717948718,15385,15376,41.76923076923077,40.92307692307692,45528973312,50644100,24582316,11235332,254137921536,206244052992
151.62380952380954,15295,15374,0.0,0.0,45097873408,49983896,23952432,11235304,253933137920,206431739904
